
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      2.40      0.29      2.39      2.02      2.92     21.84      1.05
cov_eigen_values_1[1]      0.80      0.07      0.80      0.70      0.94     48.78      1.00
cov_eigen_values_1[2]      0.56      0.06      0.56      0.47      0.64     32.88      1.00
cov_eigen_values_1[3]      0.24      0.02      0.24      0.20      0.26     39.58      1.01
cov_eigen_values_1[4]      0.19      0.02      0.19      0.16      0.22     29.03      1.01
cov_eigen_values_1[5]      0.16      0.01      0.15      0.14      0.18     53.92      0.99
cov_eigen_values_1[6]      0.05      0.01      0.05      0.04      0.07     10.24      1.00
cov_eigen_values_1[7]      0.03      0.00      0.03      0.03      0.04    124.16      1.04
cov_eigen_values_2[0]      1.31      0.13      1.29      1.16      1.59     13.83      1.03
cov_eigen_values_2[1]      0.88      0.07      0.87      0.78      1.01     18.49      1.00
cov_eigen_values_2[2]      0.76      0.08      0.76      0.65      0.90     25.44      1.00
cov_eigen_values_2[3]      0.38      0.04      0.38      0.32      0.44     50.88      1.03
cov_eigen_values_2[4]      0.31      0.06      0.30      0.24      0.46     10.83      1.12
cov_eigen_values_2[5]      0.15      0.02      0.15      0.13      0.18     36.59      1.02
cov_eigen_values_2[6]      0.07      0.01      0.07      0.06      0.08     27.18      1.00
cov_eigen_values_2[7]      0.04      0.00      0.04      0.04      0.05     33.06      0.99
cov_eigen_values_3[0]      0.88      0.04      0.87      0.83      0.97     33.90      0.99
cov_eigen_values_3[1]      0.30      0.02      0.29      0.27      0.32     20.70      1.07
cov_eigen_values_3[2]      0.24      0.01      0.24      0.21      0.26     37.64      1.01
cov_eigen_values_3[3]      0.19      0.01      0.19      0.17      0.21     58.12      1.00
cov_eigen_values_3[4]      0.06      0.00      0.06      0.05      0.06     77.79      1.02
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.05    162.06      1.01
cov_eigen_values_3[6]      0.01      0.00      0.01      0.01      0.01    154.50      1.00
cov_eigen_values_3[7]      0.02      0.00      0.02      0.01      0.02    188.74      1.00
       mean_data_1[0]      1.86      0.06      1.85      1.76      1.98      9.01      1.18
       mean_data_1[1]      3.58      0.06      3.59      3.48      3.67     10.96      1.12
       mean_data_1[2]      0.07      0.32      0.12     -0.44      0.53     13.86      1.14
       mean_data_1[3]      0.01      0.05      0.01     -0.07      0.08     13.81      1.12
       mean_data_1[4]      0.06      0.10      0.04     -0.08      0.25     11.49      1.04
       mean_data_1[5]      0.02      0.04      0.03     -0.05      0.07     15.11      0.99
       mean_data_1[6]      0.06      0.09      0.07     -0.11      0.17     14.00      1.01
       mean_data_1[7]      0.03      0.03      0.03     -0.01      0.06     11.53      1.12
       mean_data_2[0]      4.02      0.08      4.02      3.90      4.13     24.85      1.08
       mean_data_2[1]     -2.72      0.06     -2.71     -2.80     -2.61     21.97      1.03
       mean_data_2[2]     -0.04      0.01     -0.04     -0.07     -0.03     45.37      0.99
       mean_data_2[3]      0.01      0.12      0.00     -0.14      0.25     14.54      0.99
       mean_data_2[4]     -0.04      0.10     -0.04     -0.21      0.10     31.98      1.00
       mean_data_2[5]      0.01      0.07      0.01     -0.10      0.14     23.78      1.00
       mean_data_2[6]     -0.01      0.03     -0.01     -0.05      0.04     52.04      1.03
       mean_data_2[7]     -0.00      0.07     -0.02     -0.10      0.08     15.11      1.10
       mean_data_3[0]     -2.11      0.01     -2.11     -2.13     -2.09     70.15      1.03
       mean_data_3[1]     -0.52      0.02     -0.52     -0.55     -0.50     19.86      1.00
       mean_data_3[2]      0.04      0.01      0.04      0.02      0.05     37.38      1.00
       mean_data_3[3]     -0.01      0.06     -0.01     -0.11      0.06     68.99      1.00
       mean_data_3[4]      0.01      0.03      0.01     -0.03      0.05     27.76      1.01
       mean_data_3[5]      0.01      0.02      0.01     -0.02      0.03     49.20      0.99
       mean_data_3[6]     -0.01      0.02     -0.01     -0.04      0.02     58.50      1.00
       mean_data_3[7]     -0.01      0.01     -0.01     -0.03      0.02     55.00      0.99
                 mu_1      0.02      0.00      0.02      0.02      0.03     25.40      1.00
                 mu_2      0.01      0.00      0.01      0.01      0.02     30.10      0.99

Number of divergences: 109
