
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.45      0.06      0.45      0.34      0.54     50.89      0.98
cov_eigen_values_1[1]      0.01      0.00      0.01      0.01      0.02    208.57      0.98
cov_eigen_values_1[2]      0.07      0.01      0.07      0.05      0.08     62.76      1.01
cov_eigen_values_2[0]      0.67      0.05      0.66      0.59      0.76     29.92      0.99
cov_eigen_values_2[1]      0.05      0.01      0.05      0.04      0.06     36.23      0.99
cov_eigen_values_2[2]      0.03      0.00      0.03      0.03      0.04     33.45      0.98
cov_eigen_values_3[0]      0.24      0.02      0.24      0.22      0.27     37.36      1.00
cov_eigen_values_3[1]      0.02      0.00      0.02      0.02      0.02     95.88      0.99
cov_eigen_values_3[2]      0.05      0.00      0.05      0.05      0.06     13.63      0.98
cov_eigen_values_4[0]      0.23      0.02      0.23      0.19      0.26     46.80      0.98
cov_eigen_values_4[1]      0.01      0.00      0.01      0.01      0.02     66.53      0.98
cov_eigen_values_4[2]      0.04      0.00      0.04      0.03      0.04     17.73      1.21
cov_eigen_values_5[0]      0.56      0.09      0.55      0.41      0.68     36.39      0.99
cov_eigen_values_5[1]      0.01      0.00      0.01      0.01      0.02     34.18      0.99
cov_eigen_values_5[2]      0.04      0.01      0.04      0.03      0.05     41.92      1.00
cov_eigen_values_6[0]      0.11      0.01      0.11      0.10      0.13    158.18      0.99
cov_eigen_values_6[1]      0.01      0.00      0.01      0.01      0.01     70.17      0.98
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.04     37.91      1.03
       mean_data_1[0]     -3.80      0.09     -3.80     -3.94     -3.66     43.31      1.01
       mean_data_1[1]      0.43      0.01      0.43      0.41      0.46     44.41      1.00
       mean_data_1[2]      0.40      0.02      0.40      0.37      0.43     45.47      1.00
       mean_data_2[0]     -1.12      0.09     -1.12     -1.23     -0.96     22.73      1.02
       mean_data_2[1]      0.54      0.01      0.54      0.53      0.55     36.47      1.01
       mean_data_2[2]      0.54      0.01      0.54      0.53      0.56     38.70      0.99
       mean_data_3[0]      3.92      0.02      3.93      3.89      3.95     29.92      0.99
       mean_data_3[1]     -0.45      0.01     -0.45     -0.47     -0.43     32.59      0.98
       mean_data_3[2]     -0.11      0.01     -0.11     -0.12     -0.09     27.23      1.03
       mean_data_4[0]      2.70      0.03      2.70      2.65      2.74     31.26      0.98
       mean_data_4[1]     -0.03      0.01     -0.03     -0.05     -0.02     33.55      0.98
       mean_data_4[2]      0.20      0.01      0.20      0.18      0.21     33.85      0.98
       mean_data_5[0]      0.68      0.09      0.68      0.54      0.85     33.71      1.01
       mean_data_5[1]      1.48      0.01      1.48      1.46      1.49     69.69      1.00
       mean_data_5[2]     -1.01      0.02     -1.02     -1.05     -0.98     34.73      1.02
       mean_data_6[0]     -6.87      0.00     -6.87     -6.87     -6.86     25.52      1.00
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.64     41.78      1.01
       mean_data_6[2]     -0.30      0.01     -0.30     -0.32     -0.29     39.88      1.04
                 mu_1      3.16      0.20      3.16      2.84      3.44     33.05      1.02
                 mu_2      2.33      0.17      2.32      2.06      2.59     33.82      0.98
                 mu_3      1.25      0.20      1.23      0.99      1.55     36.00      1.04
                 mu_4     -0.00      0.13     -0.01     -0.19      0.23     53.21      0.98
                pi[0]      0.09      0.02      0.10      0.05      0.11     47.25      0.98
                pi[1]      0.19      0.02      0.19      0.16      0.21     37.69      1.02
                pi[2]      0.32      0.03      0.31      0.28      0.36     43.64      0.98
                pi[3]      0.15      0.02      0.15      0.11      0.17     74.69      0.98
                pi[4]      0.08      0.02      0.08      0.06      0.11     39.69      0.98
                pi[5]      0.17      0.02      0.17      0.14      0.20     42.05      1.00

Number of divergences: 9
